PV,elemField_eng,elemField_phy,elemHandle,elemIndex,elemLength,elemName,elemPosition,elemType,machine,physicsName,physicsType,pvPolicy,,,,,,,
REA_BTS33:PSC1_D1385:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_BTS33:DCV_D1385,281.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSC1_D1385:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_BTS33:DCV_D1385,282.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS33:Q_D1388:I_CSET,I,B2,readback,,0.25,REA_BTS33:Q_D1388,284.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:Q_D1388:I_RD,I,B2,setpoint,,0.25,REA_BTS33:Q_D1388,285.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSQ_D1388:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS33:Q_D1388,284.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSQ_D1388:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS33:Q_D1388,285.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS33:Q_D1395:I_CSET,I,B2,readback,,0.25,REA_BTS33:Q_D1395,287.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:Q_D1395:I_RD,I,B2,setpoint,,0.25,REA_BTS33:Q_D1395,288.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSQ_D1395:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS33:Q_D1395,287.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSQ_D1395:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS33:Q_D1395,288.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS33:DCH_D1404:I_CSET,I,TM,setpoint,,0,REA_BTS33:DCH_D1404,290.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:DCH_D1404:I_RD,I,TM,readback,,0,REA_BTS33:DCH_D1404,291.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSC2_D1404:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_BTS33:DCH_D1404,290.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSC2_D1404:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_BTS33:DCH_D1404,291.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS33:DCV_D1404:I_CSET,I,TM,setpoint,,0,REA_BTS33:DCV_D1404,292.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:DCV_D1404:I_RD,I,TM,readback,,0,REA_BTS33:DCV_D1404,293.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSC1_D1404:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_BTS33:DCV_D1404,292.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSC1_D1404:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_BTS33:DCV_D1404,293.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS33:Q_D1411:I_CSET,I,B2,readback,,0.25,REA_BTS33:Q_D1411,295.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:Q_D1411:I_RD,I,B2,setpoint,,0.25,REA_BTS33:Q_D1411,296.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSQ_D1411:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS33:Q_D1411,295.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSQ_D1411:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS33:Q_D1411,296.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS33:Q_D1415:I_CSET,I,B2,readback,,0.25,REA_BTS33:Q_D1415,298.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:Q_D1415:I_RD,I,B2,setpoint,,0.25,REA_BTS33:Q_D1415,299.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSQ_D1415:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS33:Q_D1415,298.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
REA_BTS33:PSQ_D1415:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS33:Q_D1415,299.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS33,,BTS33,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS34:Q_D1387:I_CSET,I,B2,readback,,0.25,REA_BTS34:Q_D1387,303.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:Q_D1387:I_RD,I,B2,setpoint,,0.25,REA_BTS34:Q_D1387,304.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSQ_D1387:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS34:Q_D1387,303.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSQ_D1387:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS34:Q_D1387,304.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS34:Q_D1390:I_CSET,I,B2,readback,,0.25,REA_BTS34:Q_D1390,306.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:Q_D1390:I_RD,I,B2,setpoint,,0.25,REA_BTS34:Q_D1390,307.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSQ_D1390:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS34:Q_D1390,306.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSQ_D1390:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS34:Q_D1390,307.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS34:DCH_D1413:I_CSET,I,TM,setpoint,,0,REA_BTS34:DCH_D1413,309.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:DCH_D1413:I_RD,I,TM,readback,,0,REA_BTS34:DCH_D1413,310.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSC2_D1413:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_BTS34:DCH_D1413,309.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSC2_D1413:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_BTS34:DCH_D1413,310.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
,,,,,,,,,,,,,,,,,,,
REA_BTS34:DCV_D1413:I_CSET,I,TM,setpoint,,0,REA_BTS34:DCV_D1413,311.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:DCV_D1413:I_RD,I,TM,readback,,0,REA_BTS34:DCV_D1413,312.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSC1_D1413:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_BTS34:DCV_D1413,311.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSC1_D1413:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_BTS34:DCV_D1413,312.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS34:Q_D1415:I_CSET,I,B2,readback,,0.25,REA_BTS34:Q_D1415,314.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:Q_D1415:I_RD,I,B2,setpoint,,0.25,REA_BTS34:Q_D1415,315.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSQ_D1415:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS34:Q_D1415,314.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSQ_D1415:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS34:Q_D1415,315.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS34:Q_D1427:I_CSET,I,B2,readback,,0.25,REA_BTS34:Q_D1427,317.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:Q_D1427:I_RD,I,B2,setpoint,,0.25,REA_BTS34:Q_D1427,318.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSQ_D1427:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS34:Q_D1427,317.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSQ_D1427:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS34:Q_D1427,318.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS34:DCH_D1431:I_CSET,I,TM,setpoint,,0,REA_BTS34:DCH_D1431,320.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:DCH_D1431:I_RD,I,TM,readback,,0,REA_BTS34:DCH_D1431,321.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSC2_D1431:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_BTS34:DCH_D1431,320.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSC2_D1431:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_BTS34:DCH_D1431,321.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
,,,,,,,,,,,,,,,,,,,
REA_BTS34:DCV_D1431:I_CSET,I,TM,setpoint,,0,REA_BTS34:DCV_D1431,322.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:DCV_D1431:I_RD,I,TM,readback,,0,REA_BTS34:DCV_D1431,323.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSC1_D1431:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_BTS34:DCV_D1431,322.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSC1_D1431:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_BTS34:DCV_D1431,323.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS34:Q_D1439:I_CSET,I,B2,readback,,0.25,REA_BTS34:Q_D1439,325.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:Q_D1439:I_RD,I,B2,setpoint,,0.25,REA_BTS34:Q_D1439,326.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSQ_D1439:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS34:Q_D1439,325.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PS_D1439:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS34:Q_D1439,326.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS34:Q_D1443:I_CSET,I,B2,readback,,0.25,REA_BTS34:Q_D1443,328.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:Q_D1443:I_RD,I,B2,setpoint,,0.25,REA_BTS34:Q_D1443,329.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSQ_D1443:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS34:Q_D1443,328.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
REA_BTS34:PSQ_D1443:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS34:Q_D1443,329.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS34,,,BTS34,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_CB01:RFC_D1316:E_CSET,AMP,AMPLITUDE ,setpoint,,0.2,REA_CB01:CAV_D1316,333.675512,CAV,LIVE,Cavity 7,Cavity 7,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1316:PHA_CSET,PHA,PHASE,setpoint,,0.2,REA_CB01:CAV_D1316,334.675512,CAV,LIVE,Cavity 7,Cavity 7,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1316:ILK_LTCH_ANY,ITLKSTS,INTERLOCK_STATUS,setpoint,,0.2,REA_CB01:CAV_D1316,335.675512,CAV,LIVE,Cavity 7,Cavity 7,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1316:E_RD_CAVS,AMP,AMPLITUDE ,readback,,0.2,REA_CB01:CAV_D1316,336.675512,CAV,LIVE,Cavity 7,Cavity 7,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1316:PHA_RD_CAVS,PHA,PHASE,readback,,0.2,REA_CB01:CAV_D1316,337.675512,CAV,LIVE,Cavity 7,Cavity 7,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1316:ILK_RSTS_ANY,LKSTS,LOCK_STATUS,readback,,0.2,REA_CB01:CAV_D1316,338.675512,CAV,LIVE,Cavity 7,Cavity 7,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
REA_CB01:DCH_D1322:I_CSET,I,TM,setpoint,,0,REA_CB01:DCH_D1322,340.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:DCH_D1322:I_RD,I,TM,readback,,0,REA_CB01:DCH_D1322,341.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSC2_D1322:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_CB01:DCH_D1322,340.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSC2_D1322:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_CB01:DCH_D1322,341.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
REA_CB01:DCV_D1322:I_CSET,I,TM,setpoint,,0,REA_CB01:DCV_D1322,342.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:DCV_D1322:I_RD,I,TM,readback,,0,REA_CB01:DCV_D1322,343.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSC1_D1322:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_CB01:DCV_D1322,342.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSC1_D1322:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_CB01:DCV_D1322,343.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_CB01:SOL_D1322:I_CSET,I,B,setpoint,,0.25,REA_CB01:SOL_D1322,346.675512,SOL,LIVE,0.7T Solenoid,SOL_SOL,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:SOL_D1322:I_RD,I,B,readback,,0.25,REA_CB01:SOL_D1322,347.675512,SOL,LIVE,0.7T Solenoid,SOL_SOL,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSOL_D1322:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_CB01:SOL_D1322,346.675512,SOL,LIVE,0.7T Solenoid,SOL_SOL,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSOL_D1322:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0.25,REA_CB01:SOL_D1322,347.675512,SOL,LIVE,0.7T Solenoid,SOL_SOL,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_CB01:RFC_D1328:E_CSET,AMP,AMPLITUDE ,setpoint,,0.2,REA_CB01:CAV_D1328,349.675512,CAV,LIVE,Cavity 8,Cavity 8,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1328:PHA_CSET,PHA,PHASE,setpoint,,0.2,REA_CB01:CAV_D1328,350.675512,CAV,LIVE,Cavity 8,Cavity 8,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1328:ILK_LTCH_ANY,ITLKSTS,INTERLOCK_STATUS,setpoint,,0.2,REA_CB01:CAV_D1328,351.675512,CAV,LIVE,Cavity 8,Cavity 8,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1328:E_RD_CAVS,AMP,AMPLITUDE ,readback,,0.2,REA_CB01:CAV_D1328,352.675512,CAV,LIVE,Cavity 8,Cavity 8,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1328:PHA_RD_CAVS,PHA,PHASE,readback,,0.2,REA_CB01:CAV_D1328,353.675512,CAV,LIVE,Cavity 8,Cavity 8,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1328:ILK_RSTS_ANY,LKSTS,LOCK_STATUS,readback,,0.2,REA_CB01:CAV_D1328,354.675512,CAV,LIVE,Cavity 8,Cavity 8,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
REA_CB01:RFC_D1332:E_CSET,AMP,AMPLITUDE ,setpoint,,0.2,REA_CB01:CAV_D1332,356.675512,CAV,LIVE,Cavity 9,Cavity 9,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1332:PHA_CSET,PHA,PHASE,setpoint,,0.2,REA_CB01:CAV_D1332,357.675512,CAV,LIVE,Cavity 9,Cavity 9,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1332:ILK_LTCH_ANY,ITLKSTS,INTERLOCK_STATUS,setpoint,,0.2,REA_CB01:CAV_D1332,358.675512,CAV,LIVE,Cavity 9,Cavity 9,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1332:E_RD_CAVS,AMP,AMPLITUDE ,readback,,0.2,REA_CB01:CAV_D1332,359.675512,CAV,LIVE,Cavity 9,Cavity 9,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1332:PHA_RD_CAVS,PHA,PHASE,readback,,0.2,REA_CB01:CAV_D1332,360.675512,CAV,LIVE,Cavity 9,Cavity 9,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1332:ILK_RSTS_ANY,LKSTS,LOCK_STATUS,readback,,0.2,REA_CB01:CAV_D1332,361.675512,CAV,LIVE,Cavity 9,Cavity 9,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
REA_CB01:RFC_D1336:E_CSET,AMP,AMPLITUDE ,setpoint,,0.2,REA_CB01:CAV_D1336,363.675512,CAV,LIVE,Cavity 10,Cavity 10,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1336:PHA_CSET,PHA,PHASE,setpoint,,0.2,REA_CB01:CAV_D1336,364.675512,CAV,LIVE,Cavity 10,Cavity 10,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1336:ILK_LTCH_ANY,ITLKSTS,INTERLOCK_STATUS,setpoint,,0.2,REA_CB01:CAV_D1336,365.675512,CAV,LIVE,Cavity 10,Cavity 10,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1336:E_RD_CAVS,AMP,AMPLITUDE ,readback,,0.2,REA_CB01:CAV_D1336,366.675512,CAV,LIVE,Cavity 10,Cavity 10,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1336:PHA_RD_CAVS,PHA,PHASE,readback,,0.2,REA_CB01:CAV_D1336,367.675512,CAV,LIVE,Cavity 10,Cavity 10,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1336:ILK_RSTS_ANY,LKSTS,LOCK_STATUS,readback,,0.2,REA_CB01:CAV_D1336,368.675512,CAV,LIVE,Cavity 10,Cavity 10,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
