name,type,L,s,apx,apy,system,subsystem,inst,dtype,device,desc
REA_BTS25:TGV_D1207,VALVE,0.0,120.757046524,0.0762,0.0762,REA,BTS25,D1207,NONE,TGV,Valve Turbo Gate
REA_BTS25:TGV_DFT_D1207_1,DRIFT,0.0,120.757046524,0.0762,0.0762,NONE,NONE,NONE,NONE,NONE,6-Way Cross (temporary)
REA_BTS25:TGV_DFT_D1207_2,DRIFT,0.3805686,120.947330824,0.0762,0.0762,NONE,NONE,NONE,NONE,NONE,drift_359
REA_BTS25:TID_D1211,SD,0.0,121.137615124,0.0762,0.0762,REA,BTS25,D1211,TID,TID,Timing Detector
REA_BTS25:FPG_D1203,PORT,0.0,121.137615124,0.0762,0.0762,REA,BTS25,D1203,FPG,FPG,Gauge F manifold  Pirani atm-10 Torr
REA_BTS25:FPG_D1206,PORT,0.0,121.137615124,0.0762,0.0762,REA,BTS25,D1206,FPG,FPG,Gauge R manifold Pirani atm-10 Torr
REA_BTS25:FPG_DFT_D1206,DRIFT,0.731467876058,121.503349062,0.0762,0.0762,NONE,NONE,NONE,NONE,NONE,drift_366
REA_BTS26:DCHV_D1219,COR,0.1,121.919083,0.0635,0.0635,REA,BTS26,D1219,DCHV,DCHV,"Correctors, X-Y, RT"
REA_BTS26:DCH_D1219,HCOR,0.0,121.919083,0.0635,0.0635,REA,BTS26,D1219,DCHV,DCH,horiz. corrector magnet
REA_BTS26:DCV_D1219,VCOR,0.0,121.919083,0.0635,0.0635,REA,BTS26,D1219,DCHV,DCV,vert. corrector magnet
REA_BTS26:DCHV_DFT_D1219,DRIFT,0.08,122.009083,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_368
REA_BTS26:Q_D1221,QUAD,0.15,122.124083,0.0635,0.0635,REA,BTS26,D1221,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS26:Q_DFT_D1221,DRIFT,0.499994,122.44908,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_370
REA_BTS26:Q_D1228,QUAD,0.15,122.774077,0.0635,0.0635,REA,BTS26,D1228,QUAD_Q,Q,"Quad, RT, vertical"
REA_BTS26:Q_DFT_D1228,DRIFT,1.606001,123.6520775,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_372
REA_BTS26:Q_D1245,QUAD,0.15,124.530078,0.0635,0.0635,REA,BTS26,D1245,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS26:Q_DFT_D1245,DRIFT,0.500005,124.8550805,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_374
REA_BTS26:Q_D1252,QUAD,0.15,125.180083,0.0635,0.0635,REA,BTS26,D1252,QUAD_Q,Q,"Quad, RT, vertical"
REA_BTS26:Q_DFT_D1252_1,DRIFT,0.0,125.180083,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,Box 13
REA_BTS26:Q_DFT_D1252_2,DRIFT,0.356275,125.4332205,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_378
REA_BTS30:VD_D1256,VD,0.0,125.611358,0.0635,0.0635,REA,BTS30,D1256,VD,VD,Viewer Plate
REA_BTS30:VD_DFT_D1256,DRIFT,-0.035338,125.593689,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_380
REA_BTS30:SLB_D1256,SLT,0.0,125.57602,0.0635,0.0635,REA,BTS30,D1256,SLB,SLB,4 jaw collimator
REA_BTS30:SLL_D1256,SLT,0.0,125.57602,0.0635,0.0635,REA,BTS30,D1256,SLL,SLL,4 jaw collimator
REA_BTS30:SLR_D1256,SLT,0.0,125.57602,0.0635,0.0635,REA,BTS30,D1256,SLR,SLR,4 jaw collimator
REA_BTS30:SLT_D1256,SLT,0.0,125.57602,0.0635,0.0635,REA,BTS30,D1256,SLT,SLT,4 jaw collimator
REA_BTS30:SLT_DFT_D1256,DRIFT,0.4483166,125.8001783,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_388
REA_BTS30:TID_D1256,SD,0.0,126.0243366,0.0635,0.0635,REA,BTS30,D1256,TID,TID,RIB diag. (diamond)
REA_BTS30:TID_DFT_D1256,DRIFT,-0.1970766,125.9257983,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_390
REA_BTS30:DD_D1256,SLT,0.0,125.82726,0.0635,0.0635,REA,BTS30,D1256,DD,DD,45 deg Slit Drive
REA_BTS30:FC_D1256,FC,0.0,125.82726,0.0635,0.0635,REA,BTS30,D1256,FC,FC,Faraday Cup
REA_BTS30:FC_DFT_D1256,DRIFT,1.142822,126.398671,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_394
REA_BTS30:DCHV_D1270,COR,0.1,127.020082,0.0635,0.0635,REA,BTS30,D1270,DCHV,DCHV,"Correctors, X-Y, RT"
REA_BTS30:DCH_D1270,HCOR,0.0,127.020082,0.0635,0.0635,REA,BTS30,D1270,DCHV,DCH,horiz. corrector magnet
REA_BTS30:DCV_D1270,VCOR,0.0,127.020082,0.0635,0.0635,REA,BTS30,D1270,DCHV,DCV,vert. corrector magnet
REA_BTS30:DCHV_DFT_D1270,DRIFT,0.08,127.110082,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_396
REA_BTS30:Q_D1272,QUAD,0.15,127.225082,0.0635,0.0635,REA,BTS30,D1272,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS30:Q_DFT_D1272,DRIFT,0.185,127.392582,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_398
REA_BTS30:Q_D1275,QUAD,0.15,127.560082,0.0635,0.0635,REA,BTS30,D1275,QUAD_Q,Q,"Quad, RT, vertical"
REA_BTS30:Q_DFT_D1275,DRIFT,0.464998,127.867581,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_400
REA_BTS30:Q_D1281,QUAD,0.15,128.17508,0.0635,0.0635,REA,BTS30,D1281,QUAD_Q,Q,"Quad, RT, vertical"
REA_BTS30:Q_DFT_D1281,DRIFT,0.185003,128.3425815,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_402
REA_BTS30:Q_D1285,QUAD,0.15,128.510083,0.0635,0.0635,REA,BTS30,D1285,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS30:Q_DFT_D1285_1,DRIFT,0.284514,128.72734,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_404
REA_BTS30:Q_DFT_D1285_2,DRIFT,0.0,128.869597,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,Box 14
REA_BTS30:Q_DFT_D1285_3,DRIFT,0.324005,129.0315995,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_406
REA_BTS30:DH_D1296,BEND,0.75,129.568602,0.04,0.04,REA,BTS30,D1296,BEND_DH,DH,"Dipole magnet, horizontal, RT"
REA_BTS30:DH_DFT_D1296,DRIFT,0.1879429,130.03757345,0.04,0.04,NONE,NONE,NONE,NONE,NONE,drift_408
REA_BTS30:BGV_D1301,VALVE,0.035,130.1490449,0.0762,0.0762,REA,BTS30,D1301,NONE,BGV,Beamline Gate Valve
REA_BTS30:BGV_DFT_D1301,DRIFT,0.2020671,130.26757845,0.0762,0.0762,NONE,NONE,NONE,NONE,NONE,drift_410
REA_BTS30:DCHV_D1305,COR,0.1,130.418612,0.0635,0.0635,REA,BTS30,D1305,DCHV,DCHV,"Correctors, X-Y, RT"
REA_BTS30:DCH_D1305,HCOR,0.0,130.418612,0.0635,0.0635,REA,BTS30,D1305,DCHV,DCH,horiz. corrector magnet
REA_BTS30:DCV_D1305,VCOR,0.0,130.418612,0.0635,0.0635,REA,BTS30,D1305,DCHV,DCV,vert. corrector magnet
REA_BTS30:DCHV_DFT_D1305,DRIFT,0.165,130.551112,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_412
REA_BTS30:Q_D1307,QUAD,0.15,130.708612,0.0635,0.0635,REA,BTS30,D1307,QUAD_Q,Q,"Quad, RT, vertical"
REA_BTS30:Q_DFT_D1307,DRIFT,0.22,130.893612,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_414
REA_BTS30:Q_D1310,QUAD,0.15,131.078612,0.0635,0.0635,REA,BTS30,D1310,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS30:Q_DFT_D1310_1,DRIFT,0.0,131.078612,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,Box 15
REA_BTS30:Q_DFT_D1310_2,DRIFT,0.3241,131.315662,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_418
REA_BTS30:SLL_D1316,SLT,0.0,131.477712,0.0635,0.0635,REA,BTS30,D1316,SLL,SLL,Horizontal Slit
REA_BTS30:SLR_D1316,SLT,0.0,131.477712,0.0635,0.0635,REA,BTS30,D1316,SLR,SLR,Horizontal Slit
REA_BTS30:VD_D1316,VD,0.0,131.477712,0.0635,0.0635,REA,BTS30,D1316,VD,VD,Viewer Plate
REA_BTS30:VD_DFT_D1316,DRIFT,0.2159,131.585662,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_424
REA_BTS30:TID_D1316,SD,0.0,131.693612,0.0635,0.0635,REA,BTS30,D1316,TID,TID,Timing Detector
REA_BTS30:PG_D1316,PORT,0.0,131.693612,0.0635,0.0635,REA,BTS30,D1316,PG,PG,Gauge Beamline Pirani atm-10 Torr
REA_BTS30:FPG_D1316,PORT,0.0,131.693612,0.0635,0.0635,REA,BTS30,D1316,FPG,FPG,Gauge Foreline Pirani atm-10 Torr
REA_BTS30:CCG_D1316,PORT,0.0,131.693612,0.0635,0.0635,REA,BTS30,D1316,CCG,CCG,Gauge Beamline Cold cathode (high vacuum)
REA_BTS30:TMP_D1316,PORT,0.0,131.693612,0.0635,0.0635,REA,BTS30,D1316,TMP,TMP,Pump Turbo
REA_BTS30:FV_D1316,VALVE,0.0,131.693612,0.0635,0.0635,REA,BTS30,D1316,NONE,FV,Valve Foreline F manifold
REA_BTS30:VV_D1316,VALVE,0.0,131.693612,0.0635,0.0635,REA,BTS30,D1316,NONE,VV,Valve Vent
REA_BTS30:TGV_D1316,VALVE,0.0,131.693612,0.0635,0.0635,REA,BTS30,D1316,NONE,TGV,Valve Turbo Gate
REA_BTS30:TGV_DFT_D1316,DRIFT,0.54,131.963612,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_434
REA_BTS30:Q_D1323,QUAD,0.15,132.308612,0.0635,0.0635,REA,BTS30,D1323,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS30:Q_DFT_D1323,DRIFT,0.22,132.493612,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_436
REA_BTS30:Q_D1327,QUAD,0.15,132.678612,0.0635,0.0635,REA,BTS30,D1327,QUAD_Q,Q,"Quad, RT, vertical"
REA_BTS30:Q_DFT_D1327,DRIFT,0.69001,133.098617,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_438
REA_BTS30:DH_D1338,BEND,0.75,133.818622,0.04,0.04,REA,BTS30,D1338,BEND_DH,DH,"Dipole magnet, horizontal, RT"
REA_BTS30:DH_DFT_D1338,DRIFT,0.28001,134.333627,0.04,0.04,NONE,NONE,NONE,NONE,NONE,drift_440
REA_BTS30:DCHV_D1345,COR,0.1,134.523632,0.0635,0.0635,REA,BTS30,D1345,DCHV,DCHV,"Correctors, X-Y, RT"
REA_BTS30:DCH_D1345,HCOR,0.0,134.523632,0.0635,0.0635,REA,BTS30,D1345,DCHV,DCH,horiz. corrector magnet
REA_BTS30:DCV_D1345,VCOR,0.0,134.523632,0.0635,0.0635,REA,BTS30,D1345,DCHV,DCV,vert. corrector magnet
REA_BTS30:DCHV_DFT_D1345,DRIFT,0.165,134.656132,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_442
REA_BTS30:Q_D1346,QUAD,0.15,134.813632,0.0635,0.0635,REA,BTS30,D1346,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS30:Q_DFT_D1346,DRIFT,0.19,134.983632,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_444
REA_BTS30:Q_D1351,QUAD,0.15,135.153632,0.0635,0.0635,REA,BTS30,D1351,QUAD_Q,Q,"Quad, RT, vertical"
REA_BTS30:Q_DFT_D1351_1,DRIFT,0.274059,135.3656615,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_446
REA_BTS30:Q_DFT_D1351_2,DRIFT,0.0,135.502691,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,Box 16
REA_BTS30:FC_D1355,FC,0.0,135.502691,0.0635,0.0635,REA,BTS30,D1355,FC,FC,Faraday Cup
REA_BTS30:FC_DFT_D1355,DRIFT,0.340942,135.673162,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_451
REA_BTS30:DH_D1362,BEND,0.75,136.218633,0.04,0.04,REA,BTS30,D1362,BEND_DH,DH,"Dipole magnet, horizontal, RT"
REA_BTS30:DH_DFT_D1362,DRIFT,0.250001,136.7186335,0.04,0.04,NONE,NONE,NONE,NONE,NONE,drift_453
REA_BTS32:Q_D1369,QUAD,0.15,136.918634,0.0635,0.0635,REA,BTS32,D1369,QUAD_Q,Q,"Quad, RT, vertical"
REA_BTS32:Q_DFT_D1369,DRIFT,0.625,137.306134,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_455
REA_BTS32:DH_D1376,BEND,0.5479379,137.89260295,0.04,0.04,REA,BTS32,D1376,BEND_DH,DH,"Dipole magnet, horizontal, RT"
REA_BTS33:BGV_D1381,VALVE,0.035,138.1840719,0.0762,0.0762,REA,BTS33,D1381,NONE,BGV,Beamline Gate Valve
REA_BTS33:BGV_DFT_D1381,DRIFT,0.2020671,138.30260545,0.0762,0.0762,NONE,NONE,NONE,NONE,NONE,drift_461
REA_BTS33:DCHV_D1385,COR,0.1,138.453639,0.0635,0.0635,REA,BTS33,D1385,DCHV,DCHV,"Correctors, X-Y, RT"
REA_BTS33:DCH_D1385,HCOR,0.0,138.453639,0.0635,0.0635,REA,BTS33,D1385,DCHV,DCH,horiz. corrector magnet
REA_BTS33:DCV_D1385,VCOR,0.0,138.453639,0.0635,0.0635,REA,BTS33,D1385,DCHV,DCV,vert. corrector magnet
REA_BTS33:DCHV_DFT_D1385,DRIFT,0.24,138.623639,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_463
REA_BTS33:Q_D1388,QUAD,0.15,138.818639,0.0635,0.0635,REA,BTS33,D1388,QUAD_Q,Q,"Quad, RT, vertical"
REA_BTS33:Q_DFT_D1388,DRIFT,0.5,139.143639,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_465
REA_BTS33:Q_D1395,QUAD,0.15,139.468639,0.0635,0.0635,REA,BTS33,D1395,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS33:Q_DFT_D1395,DRIFT,0.804292,139.945785,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_467
REA_BTS33:DCHV_D1404,COR,0.1,140.397931,0.0635,0.0635,REA,BTS33,D1404,DCHV,DCHV,"Correctors, X-Y, RT"
REA_BTS33:DCH_D1404,HCOR,0.0,140.397931,0.0635,0.0635,REA,BTS33,D1404,DCHV,DCH,horiz. corrector magnet
REA_BTS33:DCV_D1404,VCOR,0.0,140.397931,0.0635,0.0635,REA,BTS33,D1404,DCHV,DCV,vert. corrector magnet
REA_BTS33:DCHV_DFT_D1404_1,DRIFT,0.35,140.622931,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_469
REA_BTS33:DCHV_DFT_D1404_2,DRIFT,0.0,140.797931,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,Box 17
REA_BTS33:AP_D1408,AP,0.0,140.797931,0.0635,0.0635,REA,BTS33,D1408,AP,AP,Aperture
REA_BTS33:PG_D1408,PORT,0.0,140.797931,0.0635,0.0635,REA,BTS33,D1408,PG,PG,Gauge Beamline Pirani atm-10 Torr
REA_BTS33:FPG_D1408,PORT,0.0,140.797931,0.0635,0.0635,REA,BTS33,D1408,FPG,FPG,Gauge Foreline Pirani atm-10 Torr
REA_BTS33:CCG_D1408,PORT,0.0,140.797931,0.0635,0.0635,REA,BTS33,D1408,CCG,CCG,Gauge Beamline Cold cathode (high vacuum)
REA_BTS33:TMP_D1408,PORT,0.0,140.797931,0.0635,0.0635,REA,BTS33,D1408,TMP,TMP,Pump Turbo
REA_BTS33:FV_D1408,VALVE,0.0,140.797931,0.0635,0.0635,REA,BTS33,D1408,NONE,FV,Valve Foreline F manifold
REA_BTS33:VV_D1408,VALVE,0.0,140.797931,0.0635,0.0635,REA,BTS33,D1408,NONE,VV,Valve Vent
REA_BTS33:TGV_D1408,VALVE,0.0,140.797931,0.0635,0.0635,REA,BTS33,D1408,NONE,TGV,Valve Turbo Gate
REA_BTS33:TGV_DFT_D1408,DRIFT,0.297852,140.946857,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_480
REA_BTS33:Q_D1411,QUAD,0.15,141.170783,0.0635,0.0635,REA,BTS33,D1411,QUAD_Q,Q,"Quad, RT, horizontal"
REA_BTS33:Q_DFT_D1411,DRIFT,0.250004,141.370785,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_482
REA_BTS33:Q_D1415,QUAD,0.15,141.570787,0.0635,0.0635,REA,BTS33,D1415,QUAD_Q,Q,"Quad, RT, vertical"
REA_BTS33:Q_DFT_D1415_1,DRIFT,0.0,141.570787,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,Box 18
REA_BTS33:Q_DFT_D1415_2,DRIFT,0.299991,141.7957825,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_486
REA_BTS33:FC_D1420,FC,0.0,141.945778,0.0635,0.0635,REA,BTS33,D1420,FC,FC,Faraday Cup
REA_BTS33:TID_D1420,SD,0.0,141.945778,0.0635,0.0635,REA,BTS33,D1420,TID,TID,Timing Detector
REA_BTS33:AP_D1420,AP,0.0,141.945778,0.0635,0.0635,REA,BTS33,D1420,AP,AP,Aperture
REA_BTS33:AP_DFT_D1420,DRIFT,0.215896,142.053726,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_492
REA_BTS33:VD_D1420,VD,0.0,142.161674,0.0635,0.0635,REA,BTS33,D1420,VD,VD,Viewer Plate
REA_BTS33:FAVS_D1420,VALVE,0.0,142.161674,0.0635,0.0635,REA,BTS33,D1420,NONE,FAVS,Sensor fast gate valve
REA_BTS33:FAVS_DFT_D1420,DRIFT,0.506228830986,142.414788415,0.0635,0.0635,NONE,NONE,NONE,NONE,NONE,drift_495
REA_BTS33:BGV_D1422,VALVE,0.035,142.685402831,0.0762,0.0762,REA,BTS33,D1422,NONE,BGV,Beamline Gate Valve
