name,type,L,s,apx,apy,system,subsystem,inst,dtype,device,desc
FS1_BMS:BCM_DFT_D2519_1,DRIFT,1.193171,252.580646,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1560
FS1_BMS:BCM_DFT_D2519_2,DRIFT,0.100000,253.227232,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1561
FS1_BMS:DCHV_D2534,COR,0.200000,253.377232,0.050000,0.050000,FS1,BMS,D2534,C2,DCHV,"correctors-X,Y"
FS1_BMS:DCH_D2534,HCOR,0.000000,253.377232,0.050000,0.050000,FS1,BMS,D2534,C2,DCH,horiz. corrector magnet
FS1_BMS:DCV_D2534,VCOR,0.000000,253.377232,0.050000,0.050000,FS1,BMS,D2534,C2,DCV,vert. corrector magnet
FS1_BMS:DCHV_DFT_D2534,DRIFT,0.123921,253.539192,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1563
FS1_BMS:BPM_D2537,BPM,0.137000,253.669653,0.047500,0.047500,FS1,BMS,D2537,BPM3b,BPM,position monitor
FS1_BMS:BPM_DFT_D2537,DRIFT,-0.010921,253.732692,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_1565
FS1_BMS:QV_D2539,QUAD,0.250000,253.852232,0.050000,0.050000,FS1,BMS,D2539,QUAD_Q1,QV,quadrupole-Y
FS1_BMS:QV_DFT_D2539,DRIFT,1.200000,254.577232,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1567
FS1_BMS:IP_D2552,PORT,0.000000,255.177232,0.050000,0.050000,FS1,BMS,D2552,IP_S,IP,"ion pump, 75 l/s"
FS1_BMS:IP_DFT_D2552,DRIFT,1.000000,255.677232,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1569
FS1_BMS:QV_D2563,QUAD,0.250000,256.302232,0.050000,0.050000,FS1,BMS,D2563,QUAD_Q1,QV,quadrupole-Y
FS1_BMS:QV_DFT_D2563_1,DRIFT,0.100000,256.477232,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,collimation flange
FS1_BMS:QV_DFT_D2563_2,DRIFT,0.004193,256.529328,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1573
FS1_BMS:GV_D2566,VALVE,0.075000,256.568925,0.063000,0.063000,FS1,BMS,D2566,NONE,GV,gate valve
FS1_BMS:GV_DFT_D2566,DRIFT,1.718405,257.465628,0.063000,0.063000,NONE,NONE,NONE,NONE,NONE,drift_1575
FS1_BMS:DCHV_D2584,COR,0.200000,258.424830,0.050000,0.050000,FS1,BMS,D2584,C2,DCHV,"correctors-X,Y"
FS1_BMS:DCH_D2584,HCOR,0.000000,258.424830,0.050000,0.050000,FS1,BMS,D2584,C2,DCH,horiz. corrector magnet
FS1_BMS:DCV_D2584,VCOR,0.000000,258.424830,0.050000,0.050000,FS1,BMS,D2584,C2,DCV,vert. corrector magnet
FS1_BMS:CLLM_D2586,CLLM,0.073805,258.561733,0.050000,0.050000,FS1,BMS,D2586,CF3,CLLM,collimation flange? 22x25 To be confirmed
FS1_BMS:BPM_D2587,BPM,0.137000,258.667135,0.047500,0.047500,FS1,BMS,D2587,BPM3a,BPM,position monitor
FS1_BMS:ND_D2588,ND,0.090002,258.780636,0.047500,0.047500,FS1,BMS,D2588,BLM_ND,ND,neutron detector
FS1_BMS:QH_D2590,QUAD,0.250000,258.950637,0.050000,0.050000,FS1,BMS,D2590,QUAD_Q1,QH,quadrupole-X
FS1_BMS:QH_DFT_D2590,DRIFT,0.245921,259.198598,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1581
FS1_BMS:FAV_D2594,VALVE,0.067196,259.355156,0.050000,0.050000,FS1,BMS,D2594,NONE,FAV,fast valve
FS1_BMS:FAV_DFT_D2594,DRIFT,0.186883,259.482196,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1583
FS1_BMS:QV_D2597,QUAD,0.250000,259.700637,0.050000,0.050000,FS1,BMS,D2597,QUAD_Q1,QV,quadrupole-Y
FS1_BMS:CLLM_D2599,CLLM,0.108982,259.880128,0.050000,0.050000,FS1,BMS,D2599,CF4,CLLM,collimation flange? 25x16 To be confirmed
FS1_BMS:CLLM_DFT_D2599,DRIFT,0.103502,259.986370,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,bellow
FS1_BMS:BPM_D2600,BPM,0.000000,260.038121,0.040000,0.040000,FS1,BMS,D2600,BPM2,BPM,position monitor
FS1_BMS:BPM_DFT_D2600,DRIFT,0.145282,260.110762,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
FS1_BMS:PM_D2602,PM,0.000000,260.183403,0.040000,0.040000,FS1,BMS,D2602,PM_S,PM,profile monitor (small fork)
FS1_BMS:PM_DFT_D2602,DRIFT,0.000000,260.183403,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
FS1_BMS:FAVS_D2602,VALVE,0.000000,260.183403,0.040000,0.040000,FS1,BMS,D2602,NONE,FAVS,fast valve sensor
FS1_BMS:IP_D2602,PORT,0.000000,260.183403,0.040000,0.040000,FS1,BMS,D2602,IP_S,IP,"ion pump, 75 l/s"
FS1_BMS:IP_DFT_D2602_1,DRIFT,0.131216,260.249011,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,bellow
FS1_BMS:IP_DFT_D2602_2,DRIFT,0.088621,260.358930,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1594
FS1_MGB02:GV_D2604,VALVE,0.057404,260.431942,0.040000,0.040000,FS1,MGB02,D2604,NONE,GV,gate valve
FS1_MGB02:CAV_D2606,CAV,0.318325,260.619807,0.036000,0.036000,FS1,MGB02,D2606,CAV_B19,CAV,b19 resonator 1 1/4
FS1_MGB02:CAV_D2608,PORT,0.000000,260.778970,0.036000,0.036000,FS1,MGB02,D2608,IP_L,IP,"ion pump, ? l/s"
FS1_MGB02:CAV_D2609,CAV,0.318325,260.938132,0.036000,0.036000,FS1,MGB02,D2609,CAV_B19,CAV,b19 resonator 1 2/4
FS1_MGB02:CAV_D2611,CAV,0.000000,261.097295,0.036000,0.036000,FS1,MGB02,D2611,rf coupler,CAV,rf coupler
FS1_MGB02:CAV_D2613,CAV,0.318325,261.256458,0.036000,0.036000,FS1,MGB02,D2613,CAV_B19,CAV,b19 resonator 1 3/4
FS1_MGB02:CAV_D2614,PORT,0.000000,261.415621,0.036000,0.036000,FS1,MGB02,D2614,TMP_L,TMP,"turbo pump, ? l/s"
FS1_MGB02:CAV_D2616,CAV,0.318325,261.574783,0.036000,0.036000,FS1,MGB02,D2616,CAV_B19,CAV,b19 resonator 1 4/4
FS1_MGB02:GV_D2618,VALVE,0.057404,261.762648,0.040000,0.040000,FS1,MGB02,D2618,NONE,GV,gate valve
FS1_MGB02:GV_DFT_D2618_1,DRIFT,0.896417,262.239559,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1607
FS1_MGB02:GV_DFT_D2618_2,DRIFT,0.000000,262.687767,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
FS1_MGB02:GV_DFT_D2618_3,DRIFT,0.248794,262.812164,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1609
FS1_MGB02:GV_DFT_D2618_4,DRIFT,0.000000,262.936561,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,vacuum box
FS1_MGB02:GV_DFT_D2618_5,DRIFT,0.000000,262.936561,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,fast valve sensor will not install
FS1_MGB02:GV_DFT_D2618_6,DRIFT,0.000000,262.936561,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,vacuum box
FS1_BMS:IP_D2629,PORT,0.000000,262.936561,0.040000,0.040000,FS1,BMS,D2629,IP_S,IP,"ion pump, 75 l/s"
FS1_BMS:IP_DFT_D2629_1,DRIFT,0.035206,262.954164,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
FS1_BMS:IP_DFT_D2629_2,DRIFT,0.001052,262.972293,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1615
FS1_BMS:IP_DFT_D2629_3,DRIFT,0.072000,263.008819,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1616
FS1_BMS:IP_DFT_D2629_4,DRIFT,0.374295,263.231967,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1617
FS1_BMS:FC_D2634,FC,0.000000,263.419114,0.040000,0.040000,FS1,BMS,D2634,FC4,FC,NEC Faraday cup
FS1_BMS:FC_DFT_D2634_1,DRIFT,0.275666,263.556947,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1619
FS1_BMS:FC_DFT_D2634_2,DRIFT,0.072000,263.730780,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1620
FS1_BMS:FC_DFT_D2634_3,DRIFT,0.177500,263.855530,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1621
FS1_BMS:DCHV_D2640,COR,0.200000,264.044280,0.050000,0.050000,FS1,BMS,D2640,C2,DCHV,"correctors-X,Y"
FS1_BMS:DCH_D2640,HCOR,0.000000,264.044280,0.050000,0.050000,FS1,BMS,D2640,C2,DCH,horiz. corrector magnet
FS1_BMS:DCV_D2640,VCOR,0.000000,264.044280,0.050000,0.050000,FS1,BMS,D2640,C2,DCV,vert. corrector magnet
FS1_BMS:DCHV_DFT_D2640,DRIFT,0.250000,264.269280,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1623
FS1_BMS:QH_D2645,QUAD,0.250000,264.519280,0.050000,0.050000,FS1,BMS,D2645,QUAD_Q1,QH,quadrupole-X
FS1_BMS:QH_DFT_D2645,DRIFT,0.416011,264.852286,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1625
FS1_BMS:GV_D2651,VALVE,0.075000,265.097791,0.063000,0.063000,FS1,BMS,D2651,NONE,GV,gate valve
FS1_BMS:CLLM_D2652,CLLM,0.131394,265.200988,0.063000,0.063000,FS1,BMS,D2652,CF5,CLLM,collimation flange? 25x20 To be confirmed
FS1_BMS:QV_D2654,QUAD,0.250000,265.391685,0.050000,0.050000,FS1,BMS,D2654,QUAD_Q1,QV,quadrupole-Y
FS1_BMS:QV_DFT_D2654,DRIFT,0.550000,265.791685,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1629
FS1_BMS:DCHV_D2662,COR,0.200000,266.166685,0.050000,0.050000,FS1,BMS,D2662,C2,DCHV,"correctors-X,Y"
FS1_BMS:DCH_D2662,HCOR,0.000000,266.166685,0.050000,0.050000,FS1,BMS,D2662,C2,DCH,horiz. corrector magnet
FS1_BMS:DCV_D2662,VCOR,0.000000,266.166685,0.050000,0.050000,FS1,BMS,D2662,C2,DCV,vert. corrector magnet
FS1_BMS:CLLM_D2663,CLLM,0.123921,266.328646,0.050000,0.050000,FS1,BMS,D2663,CF6,CLLM,collimation flange? 18x25 To be confirmed
FS1_BMS:BPM_D2665,BPM,0.137000,266.459106,0.047500,0.047500,FS1,BMS,D2665,BPM3b,BPM,position monitor
FS1_BMS:BPM_DFT_D2665,DRIFT,-0.010921,266.522146,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_1633
FS1_BMS:QH_D2666,QUAD,0.250000,266.641685,0.050000,0.050000,FS1,BMS,D2666,QUAD_Q1,QH,quadrupole-X
FS1_BMS:QH_DFT_D2666,DRIFT,0.490274,267.011822,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1635
FS1_BMS:LPM_D2673,BL,0.000000,267.256959,0.050000,0.050000,FS1,BMS,D2673,LPMx,LPM,bunch length monitor (not costed)
FS1_BMS:IP_D2673,PORT,0.000000,267.256959,0.050000,0.050000,FS1,BMS,D2673,IP_S,IP,"ion pump, 75 l/s"
FS1_BMS:IP_DFT_D2673,DRIFT,0.146186,267.330052,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1638
FS1_BMS:BCM_D2675,BCM,0.200000,267.503145,0.050000,0.050000,FS1,BMS,D2675,BCM2,BCM,AC current transformer
FS1_BMS:BCM_DFT_D2675,DRIFT,0.213540,267.709915,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1640
FS1_BMS:QV_D2679,QUAD,0.250000,267.941685,0.050000,0.050000,FS1,BMS,D2679,QUAD_Q1,QV,quadrupole-Y
FS1_BMS:QV_DFT_D2679_1,DRIFT,0.349500,268.241435,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1642
FS1_BMS:QV_DFT_D2679_2,DRIFT,0.291093,268.561732,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1644
FS1_BMS:DCHV_D2688,COR,0.200000,268.807278,0.050000,0.050000,FS1,BMS,D2688,C2,DCHV,"correctors-X,Y"
FS1_BMS:DCH_D2688,HCOR,0.000000,268.807278,0.050000,0.050000,FS1,BMS,D2688,C2,DCH,horiz. corrector magnet
FS1_BMS:DCV_D2688,VCOR,0.000000,268.807278,0.050000,0.050000,FS1,BMS,D2688,C2,DCV,vert. corrector magnet
FS1_BMS:DCHV_DFT_D2688,DRIFT,-0.011153,268.901702,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1646
FS1_BMS:BPM_D2690,BPM,0.137000,268.964625,0.047500,0.047500,FS1,BMS,D2690,BPM3b,BPM,position monitor
FS1_BMS:BPM_DFT_D2690,DRIFT,0.182560,269.124405,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_1648
FS1_BMS:QH_D2693,QUAD,0.250000,269.340685,0.050000,0.050000,FS1,BMS,D2693,QUAD_Q1,QH,quadrupole-X
FS1_BMS:QH_DFT_D2693,DRIFT,0.250000,269.590685,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1650
FS1_BMS:QV_D2698,QUAD,0.250000,269.840685,0.050000,0.050000,FS1,BMS,D2698,QUAD_Q1,QV,quadrupole-Y
FS1_BMS:QV_DFT_D2698_1,DRIFT,0.120000,270.025685,0.050000,0.050000,NONE,NONE,NONE,NONE,NONE,drift_1652
FS1_BMS:QV_DFT_D2698_2,DRIFT,0.103502,270.137436,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
FS1_BMS:BPM_D2702,BPM,0.000000,270.189187,0.040000,0.040000,FS1,BMS,D2702,BPM2,BPM,position monitor
FS1_BMS:BPM_DFT_D2702,DRIFT,0.145282,270.261828,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
FS1_BMS:PM_D2703,PM,0.000000,270.334469,0.040000,0.040000,FS1,BMS,D2703,PM_S,PM,"profile monitor (small fork), defer installation"
FS1_BMS:HMR_D2703,HMR,0.000000,270.334469,0.037000,0.037000,FS1,BMS,D2703,HMR2,HMR,"Halo ring, d37mm, t15mm"
FS1_BMS:IP_D2703,PORT,0.000000,270.334469,0.037000,0.037000,FS1,BMS,D2703,IP_S,IP,"ion pump, 75 l/s"
FS1_BMS:IP_DFT_D2703_1,DRIFT,0.131216,270.400077,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
FS1_BMS:IP_DFT_D2703_2,DRIFT,-0.000000,270.465685,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1661
LS2_CC01:GV_D2705,VALVE,0.057404,270.494387,0.040000,0.040000,LS2,CC01,D2705,NONE,GV,gate valve
LS2_CC01:GV_DFT_D2705,DRIFT,0.179526,270.612852,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC01:CAV1_D2706,CAV,0.300000,270.852615,0.040000,0.040000,LS2,CC01,D2706,CAV_B29,CAV1,b29 resonator
LS2_CC01:BLM_D2709,BLM,0.000000,271.014437,0.040000,0.040000,LS2,CC01,D2709,,BLM,outside loss monitor - not install
LS2_CC01:BLM_DFT_D2709,DRIFT,0.123161,271.064195,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC01:CAV2_D2711,CAV,0.300000,271.275776,0.040000,0.040000,LS2,CC01,D2711,CAV_B29,CAV2,b29 resonator
LS2_CC01:CAV2_DFT_D2711,DRIFT,0.123161,271.487356,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC01:CAV3_D2715,CAV,0.300000,271.698937,0.040000,0.040000,LS2,CC01,D2715,CAV_B29,CAV3,b29 resonator
LS2_CC01:BLM_D2717,BLM,0.000000,271.860759,0.040000,0.040000,LS2,CC01,D2717,,BLM,outside loss monitor - not install
LS2_CC01:BLM_DFT_D2717,DRIFT,0.167072,271.932473,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC01:SOL1_D2723,SOLCOR,0.500000,272.266009,0.040000,0.040000,LS2,CC01,D2723,SOL_S2,SOL1,solenoid+correctors
LS2_CC01:DCH_D2723,HCOR,0.000000,272.266009,0.040000,0.040000,LS2,CC01,D2723,S2,DCH,horiz. corrector magnet
LS2_CC01:DCV_D2723,VCOR,0.000000,272.266009,0.040000,0.040000,LS2,CC01,D2723,S2,DCV,vert. corrector magnet
LS2_CC01:SOL1_DFT_D2723,DRIFT,0.167072,272.599545,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC01:CAV4_D2726,CAV,0.300000,272.833081,0.040000,0.040000,LS2,CC01,D2726,CAV_B29,CAV4,b29 resonator
LS2_CC01:CAV4_DFT_D2726,DRIFT,0.123161,273.044661,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1681
LS2_CC01:CAV5_D2730,CAV,0.300000,273.256242,0.040000,0.040000,LS2,CC01,D2730,CAV_B29,CAV5,b29 resonator
LS2_CC01:CAV5_DFT_D2730,DRIFT,0.123161,273.467822,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1685
LS2_CC01:CAV6_D2735,CAV,0.300000,273.679403,0.040000,0.040000,LS2,CC01,D2735,CAV_B29,CAV6,b29 resonator
LS2_CC01:BLM_D2737,BLM,0.000000,273.841225,0.040000,0.040000,LS2,CC01,D2737,,BLM,outside loss monitor - not install
LS2_CC01:BLM_DFT_D2737,DRIFT,0.179526,273.919166,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC01:GV_D2740,VALVE,0.057404,274.037631,0.040000,0.040000,LS2,CC01,D2740,NONE,GV,gate valve
LS2_CC01:GV_DFT_D2740,DRIFT,0.103502,274.118084,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_WC01:BPM_D2742,BPM,0.000000,274.169835,0.040000,0.040000,LS2,WC01,D2742,BPM2,BPM,position monitor
LS2_WC01:BPM_DFT_D2742,DRIFT,0.145282,274.242476,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC01:PORT_D2743,PORT,0.000000,274.315117,0.040000,0.040000,LS2,WC01,D2743,,PORT,port for future diagnostics
LS2_WC01:PORT_DFT_D2743,DRIFT,0.000000,274.315117,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC01:IP_D2743,PORT,0.000000,274.315117,0.040000,0.040000,LS2,WC01,D2743,IP_S,IP,"ion pump, 75 l/s"
LS2_WC01:IP_DFT_D2743,DRIFT,0.131216,274.380725,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC02:GV_D2745,VALVE,0.057404,274.475035,0.040000,0.040000,LS2,CC02,D2745,NONE,GV,gate valve
LS2_CC02:GV_DFT_D2745,DRIFT,0.179526,274.593500,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC02:CAV1_D2746,CAV,0.300000,274.833263,0.040000,0.040000,LS2,CC02,D2746,CAV_B29,CAV1,b29 resonator
LS2_CC02:ND_D2748,ND,0.000000,274.995085,0.040000,0.040000,LS2,CC02,D2748,BLM_ND,ND,neutron detector
LS2_CC02:ND_DFT_D2748,DRIFT,0.123161,275.044843,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC02:CAV2_D2750,CAV,0.300000,275.256424,0.040000,0.040000,LS2,CC02,D2750,CAV_B29,CAV2,b29 resonator
LS2_CC02:CAV2_DFT_D2750,DRIFT,0.123161,275.468004,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC02:CAV3_D2755,CAV,0.300000,275.679585,0.040000,0.040000,LS2,CC02,D2755,CAV_B29,CAV3,b29 resonator
LS2_CC02:BLM_D2757,BLM,0.000000,275.841407,0.040000,0.040000,LS2,CC02,D2757,,BLM,outside loss monitor - not install
LS2_CC02:BLM_DFT_D2757,DRIFT,0.167072,275.913121,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC02:SOL1_D2762,SOLCOR,0.500000,276.246657,0.040000,0.040000,LS2,CC02,D2762,SOL_S2,SOL1,solenoid+correctors
LS2_CC02:DCH_D2762,HCOR,0.000000,276.246657,0.040000,0.040000,LS2,CC02,D2762,S2,DCH,horiz. corrector magnet
LS2_CC02:DCV_D2762,VCOR,0.000000,276.246657,0.040000,0.040000,LS2,CC02,D2762,S2,DCV,vert. corrector magnet
LS2_CC02:SOL1_DFT_D2762,DRIFT,0.167072,276.580193,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC02:CAV4_D2766,CAV,0.300000,276.813729,0.040000,0.040000,LS2,CC02,D2766,CAV_B29,CAV4,b29 resonator
LS2_CC02:CAV4_DFT_D2766,DRIFT,0.123161,277.025309,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1717
LS2_CC02:CAV5_D2770,CAV,0.300000,277.236890,0.040000,0.040000,LS2,CC02,D2770,CAV_B29,CAV5,b29 resonator
LS2_CC02:CAV5_DFT_D2770,DRIFT,0.123161,277.448470,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1721
LS2_CC02:CAV6_D2774,CAV,0.300000,277.660051,0.040000,0.040000,LS2,CC02,D2774,CAV_B29,CAV6,b29 resonator
LS2_CC02:BLM_D2777,BLM,0.000000,277.821873,0.040000,0.040000,LS2,CC02,D2777,,BLM,outside loss monitor - not install
LS2_CC02:BLM_DFT_D2777,DRIFT,0.179526,277.899814,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC02:GV_D2780,VALVE,0.057404,278.018279,0.040000,0.040000,LS2,CC02,D2780,NONE,GV,gate valve
LS2_CC02:GV_DFT_D2780,DRIFT,0.103502,278.098732,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_WC02:BPM_D2782,BPM,0.000000,278.150483,0.040000,0.040000,LS2,WC02,D2782,BPM2,BPM,position monitor
LS2_WC02:BPM_DFT_D2782,DRIFT,0.145282,278.223124,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC02:PORT_D2783,PORT,0.000000,278.295765,0.040000,0.040000,LS2,WC02,D2783,,PORT,port for future diagnostics
LS2_WC02:PORT_DFT_D2783,DRIFT,0.000000,278.295765,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC02:IP_D2783,PORT,0.000000,278.295765,0.040000,0.040000,LS2,WC02,D2783,IP_S,IP,"ion pump, 75 l/s"
LS2_WC02:IP_DFT_D2783,DRIFT,0.131216,278.361373,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC03:GV_D2785,VALVE,0.057404,278.455683,0.040000,0.040000,LS2,CC03,D2785,NONE,GV,gate valve
LS2_CC03:GV_DFT_D2785,DRIFT,0.179526,278.574148,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC03:CAV1_D2786,CAV,0.300000,278.813911,0.040000,0.040000,LS2,CC03,D2786,CAV_B29,CAV1,b29 resonator
LS2_CC03:BLM_D2788,BLM,0.000000,278.975733,0.040000,0.040000,LS2,CC03,D2788,,BLM,outside loss monitor - not install
LS2_CC03:BLM_DFT_D2788,DRIFT,0.123161,279.025491,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC03:CAV2_D2790,CAV,0.300000,279.237072,0.040000,0.040000,LS2,CC03,D2790,CAV_B29,CAV2,b29 resonator
LS2_CC03:CAV2_DFT_D2790,DRIFT,0.123161,279.448652,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC03:CAV3_D2794,CAV,0.300000,279.660233,0.040000,0.040000,LS2,CC03,D2794,CAV_B29,CAV3,b29 resonator
LS2_CC03:BLM_D2797,BLM,0.000000,279.822055,0.040000,0.040000,LS2,CC03,D2797,,BLM,outside loss monitor - not install
LS2_CC03:BLM_DFT_D2797,DRIFT,0.167072,279.893769,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC03:SOL1_D2802,SOLCOR,0.500000,280.227305,0.040000,0.040000,LS2,CC03,D2802,SOL_S2,SOL1,solenoid+correctors
LS2_CC03:DCH_D2802,HCOR,0.000000,280.227305,0.040000,0.040000,LS2,CC03,D2802,S2,DCH,horiz. corrector magnet
LS2_CC03:DCV_D2802,VCOR,0.000000,280.227305,0.040000,0.040000,LS2,CC03,D2802,S2,DCV,vert. corrector magnet
LS2_CC03:SOL1_DFT_D2802,DRIFT,0.167072,280.560841,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC03:CAV4_D2806,CAV,0.300000,280.794377,0.040000,0.040000,LS2,CC03,D2806,CAV_B29,CAV4,b29 resonator
LS2_CC03:CAV4_DFT_D2806,DRIFT,0.123161,281.005957,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1753
LS2_CC03:CAV5_D2810,CAV,0.300000,281.217538,0.040000,0.040000,LS2,CC03,D2810,CAV_B29,CAV5,b29 resonator
LS2_CC03:CAV5_DFT_D2810,DRIFT,0.123161,281.429118,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1757
LS2_CC03:CAV6_D2814,CAV,0.300000,281.640699,0.040000,0.040000,LS2,CC03,D2814,CAV_B29,CAV6,b29 resonator
LS2_CC03:BLM_D2816,BLM,0.000000,281.802521,0.040000,0.040000,LS2,CC03,D2816,,BLM,outside loss monitor - not install
LS2_CC03:BLM_DFT_D2816,DRIFT,0.179526,281.880462,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC03:GV_D2820,VALVE,0.057404,281.998927,0.040000,0.040000,LS2,CC03,D2820,NONE,GV,gate valve
LS2_CC03:GV_DFT_D2820,DRIFT,0.103502,282.079380,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_WC03:BPM_D2821,BPM,0.000000,282.131131,0.040000,0.040000,LS2,WC03,D2821,BPM2,BPM,position monitor
LS2_WC03:BPM_DFT_D2821,DRIFT,0.145282,282.203772,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC03:PORT_D2823,PORT,0.000000,282.276413,0.040000,0.040000,LS2,WC03,D2823,,PORT,port for future diagnostics
LS2_WC03:HMR_D2823,HMR,0.000000,282.276413,0.037000,0.037000,LS2,WC03,D2823,HMR2,HMR,"Halo ring, d37mm, t15mm"
LS2_WC03:IP_D2823,PORT,0.000000,282.276413,0.037000,0.037000,LS2,WC03,D2823,IP_S,IP,"ion pump, 75 l/s"
LS2_WC03:IP_DFT_D2823,DRIFT,0.131216,282.342021,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC04:GV_D2824,VALVE,0.057404,282.436331,0.040000,0.040000,LS2,CC04,D2824,NONE,GV,gate valve
LS2_CC04:GV_DFT_D2824,DRIFT,0.179526,282.554796,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
